"","date_game","game_start_time","opponent_name","opponent_pts","team_name","team_pts","overtimes","attendance","game_type","away0_home1","game_id","attendance.perc","rest_time","rest_diff"
"4145",2021-04-28,"10:00p","Phoenix Suns",109,"Los Angeles Clippers",101,NA,5917,"Regular",0,2073,0,2,0
"4146",2021-04-28,"10:00p","Los Angeles Clippers",101,"Phoenix Suns",109,NA,5917,"Regular",1,2073,0.285569498069498,2,0
"4147",2021-04-28,"10:00p","Sacramento Kings",105,"Utah Jazz",154,NA,NA,"Regular",0.5,2074,NA,2,0
"4148",2021-04-28,"10:00p","Utah Jazz",154,"Sacramento Kings",105,NA,NA,"Regular",0.5,2074,NA,2,0
"4149",2021-04-29,"7:00p","Detroit Pistons",105,"Dallas Mavericks",115,NA,750,"Regular",0,2075,0,2,-1
"4150",2021-04-29,"7:00p","Dallas Mavericks",115,"Detroit Pistons",105,NA,750,"Regular",1,2075,0.0339550887359652,3,1
"4151",2021-04-29,"7:00p","Brooklyn Nets",130,"Indiana Pacers",113,NA,NA,"Regular",0.5,2076,NA,2,0
"4152",2021-04-29,"7:00p","Indiana Pacers",113,"Brooklyn Nets",130,NA,NA,"Regular",0.5,2076,NA,2,0
"4153",2021-04-29,"8:00p","Milwaukee Bucks",136,"Houston Rockets",143,NA,3232,"Regular",1,2077,0.152813238770686,2,0
"4154",2021-04-29,"8:00p","Houston Rockets",143,"Milwaukee Bucks",136,NA,3232,"Regular",0,2077,0,2,0
"4155",2021-04-29,"8:00p","Golden State Warriors",114,"Minnesota Timberwolves",126,NA,1638,"Regular",1,2078,0.077959164247299,2,0
"4156",2021-04-29,"8:00p","Minnesota Timberwolves",126,"Golden State Warriors",114,NA,1638,"Regular",0,2078,0,2,0
"4157",2021-04-29,"9:00p","Denver Nuggets",121,"Toronto Raptors",111,NA,4025,"Regular",0,2079,0,2,1
"4158",2021-04-29,"9:00p","Toronto Raptors",111,"Denver Nuggets",121,NA,4025,"Regular",1,2079,0.187698190636075,1,-1
"4159",2021-04-29,"9:00p","Oklahoma City Thunder",95,"New Orleans Pelicans",109,NA,NA,"Regular",0.5,2080,NA,1,-1
"4160",2021-04-29,"9:00p","New Orleans Pelicans",109,"Oklahoma City Thunder",95,NA,NA,"Regular",0.5,2080,NA,2,1
"4161",2021-04-30,"7:00p","Atlanta Hawks",104,"Philadelphia 76ers",126,NA,4094,"Regular",1,2081,0.19033892789065,2,0
"4162",2021-04-30,"7:00p","Philadelphia 76ers",126,"Atlanta Hawks",104,NA,4094,"Regular",0,2081,0,2,0
"4163",2021-04-30,"7:30p","Boston Celtics",143,"San Antonio Spurs",140,"OT",2298,"Regular",0,2082,0,2,0
"4164",2021-04-30,"7:30p","San Antonio Spurs",140,"Boston Celtics",143,"OT",2298,"Regular",1,2082,0.108755324183625,2,0
"4165",2021-04-30,"7:30p","Washington Wizards",122,"Cleveland Cavaliers",93,NA,4148,"Regular",1,2083,0.190914530307912,2,0
"4166",2021-04-30,"7:30p","Cleveland Cavaliers",93,"Washington Wizards",122,NA,4148,"Regular",0,2083,0,2,0
"4167",2021-04-30,"8:00p","Portland Trail Blazers",128,"Brooklyn Nets",109,NA,1773,"Regular",1,2084,0.0817126002396534,1,-1
"4168",2021-04-30,"8:00p","Brooklyn Nets",109,"Portland Trail Blazers",128,NA,1773,"Regular",0,2084,0,2,1
"4169",2021-04-30,"8:00p","Memphis Grizzlies",92,"Orlando Magic",75,NA,2850,"Regular",0,2085,0,2,0
"4170",2021-04-30,"8:00p","Orlando Magic",75,"Memphis Grizzlies",92,NA,2850,"Regular",1,2085,0.129787330934924,2,0
"4171",2021-04-30,"9:00p","Milwaukee Bucks",108,"Chicago Bulls",98,NA,NA,"Regular",0.5,2086,NA,2,1
"4172",2021-04-30,"9:00p","Chicago Bulls",98,"Milwaukee Bucks",108,NA,NA,"Regular",0.5,2086,NA,1,-1
"4173",2021-04-30,"10:00p","Phoenix Suns",121,"Utah Jazz",100,NA,6065,"Regular",0,2087,0,2,0
"4174",2021-04-30,"10:00p","Utah Jazz",100,"Phoenix Suns",121,NA,6065,"Regular",1,2087,0.292712355212355,2,0
"4175",2021-04-30,"10:30p","Sacramento Kings",110,"Los Angeles Lakers",106,NA,2691,"Regular",1,2088,0.124814471243043,2,0
"4176",2021-04-30,"10:30p","Los Angeles Lakers",106,"Sacramento Kings",110,NA,2691,"Regular",0,2088,0,2,0
"4177",2021-06-01,"7:30p","Boston Celtics",109,"Brooklyn Nets",123,NA,14993,"Playoff",1,2089,0.690985344271361,10,0
"4178",2021-06-01,"7:30p","Brooklyn Nets",123,"Boston Celtics",109,NA,14993,"Playoff",0,2089,0,10,0
"4179",2021-06-01,"9:00p","Denver Nuggets",147,"Portland Trail Blazers",140,"2OT",10463,"Playoff",0,2090,0,10,0
"4180",2021-06-01,"9:00p","Portland Trail Blazers",140,"Denver Nuggets",147,"2OT",10463,"Playoff",1,2090,0.487922029472113,10,0
"4181",2021-06-01,"10:00p","Phoenix Suns",115,"Los Angeles Lakers",85,NA,16163,"Playoff",0,2091,0,10,0
"4182",2021-06-01,"10:00p","Los Angeles Lakers",85,"Phoenix Suns",115,NA,16163,"Playoff",1,2091,0.780067567567568,10,0
"4183",2021-06-02,"7:00p","Washington Wizards",112,"Philadelphia 76ers",129,NA,15523,"Playoff",1,2092,0.721697893904877,10,0
"4184",2021-06-02,"7:00p","Philadelphia 76ers",129,"Washington Wizards",112,NA,15523,"Playoff",0,2092,0,10,0
"4185",2021-06-02,"7:30p","Atlanta Hawks",103,"New York Knicks",89,NA,16512,"Playoff",1,2093,0.756979782698391,10,0
"4186",2021-06-02,"7:30p","New York Knicks",89,"Atlanta Hawks",103,NA,16512,"Playoff",0,2093,0,10,0
"4187",2021-06-02,"9:30p","Memphis Grizzlies",110,"Utah Jazz",126,NA,14250,"Playoff",1,2094,0.689471646990517,10,0
"4188",2021-06-02,"9:30p","Utah Jazz",126,"Memphis Grizzlies",110,NA,14250,"Playoff",0,2094,0,10,0
"4189",2021-06-02,"10:00p","Dallas Mavericks",105,"Los Angeles Clippers",100,NA,7428,"Playoff",1,2095,0.345183326362749,10,0
"4190",2021-06-02,"10:00p","Los Angeles Clippers",100,"Dallas Mavericks",105,NA,7428,"Playoff",0,2095,0,10,0
"4191",2021-06-03,"8:00p","Denver Nuggets",126,"Portland Trail Blazers",115,NA,10022,"Playoff",1,2096,0.494108366612434,2,0
"4192",2021-06-03,"8:00p","Portland Trail Blazers",115,"Denver Nuggets",126,NA,10022,"Playoff",0,2096,0,2,0
"4193",2021-06-03,"10:30p","Phoenix Suns",113,"Los Angeles Lakers",100,NA,8550,"Playoff",1,2097,0.396567717996289,2,0
"4194",2021-06-03,"10:30p","Los Angeles Lakers",100,"Phoenix Suns",113,NA,8550,"Playoff",0,2097,0,2,0
"4195",2021-06-04,"9:00p","Dallas Mavericks",97,"Los Angeles Clippers",104,NA,18324,"Playoff",0,2098,0,2,0
"4196",2021-06-04,"9:00p","Los Angeles Clippers",104,"Dallas Mavericks",97,NA,18324,"Playoff",1,2098,0.855142803808102,2,0
"4197",2021-06-05,"7:30p","Milwaukee Bucks",107,"Brooklyn Nets",115,NA,15750,"Playoff",1,2099,0.725873352382708,4,-6
"4198",2021-06-05,"7:30p","Brooklyn Nets",115,"Milwaukee Bucks",107,NA,15750,"Playoff",0,2099,0,10,6
"4199",2021-06-06,"1:00p","Atlanta Hawks",128,"Philadelphia 76ers",124,NA,18624,"Playoff",1,2100,0.865870100888,4,0
"4200",2021-06-06,"1:00p","Philadelphia 76ers",124,"Atlanta Hawks",128,NA,18624,"Playoff",0,2100,0,4,0
"4201",2021-06-06,"3:30p","Dallas Mavericks",111,"Los Angeles Clippers",126,NA,7342,"Playoff",1,2101,0.341186858125378,2,0
"4202",2021-06-06,"3:30p","Los Angeles Clippers",126,"Dallas Mavericks",111,NA,7342,"Playoff",0,2101,0,2,0
"4203",2021-06-07,"7:30p","Milwaukee Bucks",86,"Brooklyn Nets",125,NA,15776,"Playoff",1,2102,0.727071619504102,2,0
"4204",2021-06-07,"7:30p","Brooklyn Nets",125,"Milwaukee Bucks",86,NA,15776,"Playoff",0,2102,0,2,0
"4205",2021-06-07,"10:00p","Denver Nuggets",105,"Phoenix Suns",122,NA,16219,"Playoff",1,2103,0.78277027027027,4,0
"4206",2021-06-07,"10:00p","Phoenix Suns",122,"Denver Nuggets",105,NA,16219,"Playoff",0,2103,0,4,0
"4207",2021-06-08,"7:30p","Atlanta Hawks",102,"Philadelphia 76ers",118,NA,18624,"Playoff",1,2104,0.865870100888,2,0
"4208",2021-06-08,"7:30p","Philadelphia 76ers",118,"Atlanta Hawks",102,NA,18624,"Playoff",0,2104,0,2,0
"4209",2021-06-08,"10:00p","Utah Jazz",112,"Los Angeles Clippers",109,NA,18007,"Playoff",0,2105,0,2,-4
"4210",2021-06-08,"10:00p","Los Angeles Clippers",109,"Utah Jazz",112,NA,18007,"Playoff",1,2105,0.871250241919876,6,4
"4211",2021-06-09,"9:30p","Denver Nuggets",98,"Phoenix Suns",123,NA,16529,"Playoff",1,2106,0.79773166023166,2,0
"4212",2021-06-09,"9:30p","Phoenix Suns",123,"Denver Nuggets",98,NA,16529,"Playoff",0,2106,0,2,0
"4213",2021-06-10,"7:30p","Milwaukee Bucks",86,"Brooklyn Nets",83,NA,16310,"Playoff",0,2107,0,3,0
"4214",2021-06-10,"7:30p","Brooklyn Nets",83,"Milwaukee Bucks",86,NA,16310,"Playoff",1,2107,0.738409996378124,3,0
"4215",2021-06-10,"10:00p","Utah Jazz",117,"Los Angeles Clippers",111,NA,18007,"Playoff",0,2108,0,2,0
"4216",2021-06-10,"10:00p","Los Angeles Clippers",111,"Utah Jazz",117,NA,18007,"Playoff",1,2108,0.871250241919876,2,0
"4217",2021-06-11,"7:30p","Atlanta Hawks",111,"Philadelphia 76ers",127,NA,16432,"Playoff",0,2109,0,3,0
"4218",2021-06-11,"7:30p","Philadelphia 76ers",127,"Atlanta Hawks",111,NA,16432,"Playoff",1,2109,0.764421287681429,3,0
"4219",2021-06-11,"10:00p","Denver Nuggets",102,"Phoenix Suns",116,NA,18277,"Playoff",0,2110,0,2,0
"4220",2021-06-11,"10:00p","Phoenix Suns",116,"Denver Nuggets",102,NA,18277,"Playoff",1,2110,0.852313001305727,2,0
"4221",2021-06-12,"8:30p","Utah Jazz",106,"Los Angeles Clippers",132,NA,8185,"Playoff",1,2111,0.380361540963799,2,0
"4222",2021-06-12,"8:30p","Los Angeles Clippers",132,"Utah Jazz",106,NA,8185,"Playoff",0,2111,0,2,0
"4223",2021-06-13,"3:00p","Milwaukee Bucks",107,"Brooklyn Nets",96,NA,16310,"Playoff",0,2112,0,3,0
"4224",2021-06-13,"3:00p","Brooklyn Nets",96,"Milwaukee Bucks",107,NA,16310,"Playoff",1,2112,0.738409996378124,3,0
"4225",2021-06-13,"8:00p","Denver Nuggets",118,"Phoenix Suns",125,NA,18290,"Playoff",0,2113,0,2,0
"4226",2021-06-13,"8:00p","Phoenix Suns",125,"Denver Nuggets",118,NA,18290,"Playoff",1,2113,0.852919231486663,2,0
"4227",2021-06-14,"7:30p","Atlanta Hawks",103,"Philadelphia 76ers",100,NA,16502,"Playoff",0,2114,0,3,0
"4228",2021-06-14,"7:30p","Philadelphia 76ers",100,"Atlanta Hawks",103,NA,16502,"Playoff",1,2114,0.767677707480461,3,0
"4229",2021-06-14,"10:00p","Utah Jazz",104,"Los Angeles Clippers",118,NA,8474,"Playoff",1,2115,0.393791533063804,2,0
"4230",2021-06-14,"10:00p","Los Angeles Clippers",118,"Utah Jazz",104,NA,8474,"Playoff",0,2115,0,2,0
"4231",2021-06-15,"8:30p","Milwaukee Bucks",108,"Brooklyn Nets",114,NA,16067,"Playoff",1,2116,0.740482993824316,2,0
"4232",2021-06-15,"8:30p","Brooklyn Nets",114,"Milwaukee Bucks",108,NA,16067,"Playoff",0,2116,0,2,0
"4233",2021-06-16,"7:30p","Atlanta Hawks",109,"Philadelphia 76ers",106,NA,18624,"Playoff",1,2117,0.865870100888,2,0
"4234",2021-06-16,"7:30p","Philadelphia 76ers",106,"Atlanta Hawks",109,NA,18624,"Playoff",0,2117,0,2,0
"4235",2021-06-16,"10:00p","Utah Jazz",111,"Los Angeles Clippers",119,NA,18007,"Playoff",0,2118,0,2,0
"4236",2021-06-16,"10:00p","Los Angeles Clippers",119,"Utah Jazz",111,NA,18007,"Playoff",1,2118,0.871250241919876,2,0
"4237",2021-06-17,"8:30p","Milwaukee Bucks",104,"Brooklyn Nets",89,NA,16310,"Playoff",0,2119,0,2,0
"4238",2021-06-17,"8:30p","Brooklyn Nets",89,"Milwaukee Bucks",104,NA,16310,"Playoff",1,2119,0.738409996378124,2,0
"4239",2021-06-18,"7:30p","Atlanta Hawks",99,"Philadelphia 76ers",104,NA,16610,"Playoff",0,2120,0,2,0
"4240",2021-06-18,"7:30p","Philadelphia 76ers",104,"Atlanta Hawks",99,NA,16610,"Playoff",1,2120,0.77270189802754,2,0
"4241",2021-06-18,"10:00p","Utah Jazz",119,"Los Angeles Clippers",131,NA,17105,"Playoff",1,2121,0.794878944188856,2,0
"4242",2021-06-18,"10:00p","Los Angeles Clippers",131,"Utah Jazz",119,NA,17105,"Playoff",0,2121,0,2,0
"4243",2021-06-19,"8:30p","Milwaukee Bucks",115,"Brooklyn Nets",111,"OT",16287,"Playoff",1,2122,0.750622177159185,2,0
"4244",2021-06-19,"8:30p","Brooklyn Nets",111,"Milwaukee Bucks",115,"OT",16287,"Playoff",0,2122,0,2,0
"4245",2021-06-20,"3:30p","Phoenix Suns",120,"Los Angeles Clippers",114,NA,16583,"Playoff",0,2123,0,2,-5
"4246",2021-06-20,"3:30p","Los Angeles Clippers",114,"Phoenix Suns",120,NA,16583,"Playoff",1,2123,0.800337837837838,7,5
"4247",2021-06-20,"8:00p","Atlanta Hawks",103,"Philadelphia 76ers",96,NA,18624,"Playoff",1,2124,0.865870100888,2,0
"4248",2021-06-20,"8:00p","Philadelphia 76ers",96,"Atlanta Hawks",103,NA,18624,"Playoff",0,2124,0,2,0
"4249",2021-06-22,"9:00p","Phoenix Suns",104,"Los Angeles Clippers",103,NA,16645,"Playoff",0,2125,0,2,0
"4250",2021-06-22,"9:00p","Los Angeles Clippers",103,"Phoenix Suns",104,NA,16645,"Playoff",1,2125,0.803330115830116,2,0
"4251",2021-06-23,"8:30p","Milwaukee Bucks",113,"Atlanta Hawks",116,NA,16310,"Playoff",0,2126,0,3,-1
"4252",2021-06-23,"8:30p","Atlanta Hawks",116,"Milwaukee Bucks",113,NA,16310,"Playoff",1,2126,0.738409996378124,4,1
"4253",2021-06-24,"9:00p","Phoenix Suns",92,"Los Angeles Clippers",106,NA,17222,"Playoff",1,2127,0.800315999814118,2,0
"4254",2021-06-24,"9:00p","Los Angeles Clippers",106,"Phoenix Suns",92,NA,17222,"Playoff",0,2127,0,2,0
"4255",2021-06-25,"8:30p","Milwaukee Bucks",125,"Atlanta Hawks",91,NA,16422,"Playoff",0,2128,0,2,0
"4256",2021-06-25,"8:30p","Atlanta Hawks",91,"Milwaukee Bucks",125,NA,16422,"Playoff",1,2128,0.743480622962695,2,0
"4257",2021-06-26,"9:00p","Phoenix Suns",84,"Los Angeles Clippers",80,NA,18222,"Playoff",1,2129,0.846786560713788,2,0
"4258",2021-06-26,"9:00p","Los Angeles Clippers",80,"Phoenix Suns",84,NA,18222,"Playoff",0,2129,0,2,0
"4259",2021-06-27,"8:30p","Milwaukee Bucks",113,"Atlanta Hawks",102,NA,16650,"Playoff",1,2130,0.774562709341273,2,0
"4260",2021-06-27,"8:30p","Atlanta Hawks",102,"Milwaukee Bucks",113,NA,16650,"Playoff",0,2130,0,2,0
"4261",2021-06-28,"9:00p","Phoenix Suns",102,"Los Angeles Clippers",116,NA,16664,"Playoff",0,2131,0,2,0
"4262",2021-06-28,"9:00p","Los Angeles Clippers",116,"Phoenix Suns",102,NA,16664,"Playoff",1,2131,0.804247104247104,2,0
"4263",2021-06-29,"8:30p","Milwaukee Bucks",88,"Atlanta Hawks",110,NA,16478,"Playoff",1,2132,0.766561220692222,2,0
"4264",2021-06-29,"8:30p","Atlanta Hawks",110,"Milwaukee Bucks",88,NA,16478,"Playoff",0,2132,0,2,0
"4265",2021-06-30,"9:00p","Phoenix Suns",130,"Los Angeles Clippers",103,NA,18495,"Playoff",1,2133,0.859473023839398,2,0
"4266",2021-06-30,"9:00p","Los Angeles Clippers",103,"Phoenix Suns",130,NA,18495,"Playoff",0,2133,0,2,0
"4267",2021-07-01,"8:30p","Milwaukee Bucks",123,"Atlanta Hawks",112,NA,16389,"Playoff",0,2134,0,2,0
"4268",2021-07-01,"8:30p","Atlanta Hawks",112,"Milwaukee Bucks",123,NA,16389,"Playoff",1,2134,0.741986599058312,2,0
"4269",2021-07-03,"8:30p","Milwaukee Bucks",118,"Atlanta Hawks",107,NA,16620,"Playoff",1,2135,0.773167100855973,2,0
"4270",2021-07-03,"8:30p","Atlanta Hawks",107,"Milwaukee Bucks",118,NA,16620,"Playoff",0,2135,0,2,0
"4271",2021-07-06,"9:00p","Milwaukee Bucks",105,"Phoenix Suns",118,NA,16557,"Playoff",1,2136,0.799083011583012,6,3
"4272",2021-07-06,"9:00p","Phoenix Suns",118,"Milwaukee Bucks",105,NA,16557,"Playoff",0,2136,0,3,-3
"4273",2021-07-08,"9:00p","Milwaukee Bucks",108,"Phoenix Suns",118,NA,16583,"Playoff",1,2137,0.800337837837838,2,0
"4274",2021-07-08,"9:00p","Phoenix Suns",118,"Milwaukee Bucks",108,NA,16583,"Playoff",0,2137,0,2,0
"4275",2021-07-11,"8:00p","Milwaukee Bucks",120,"Phoenix Suns",100,NA,16637,"Playoff",0,2138,0,3,0
"4276",2021-07-11,"8:00p","Phoenix Suns",100,"Milwaukee Bucks",120,NA,16637,"Playoff",1,2138,0.753214415067005,3,0
"4277",2021-07-14,"9:00p","Milwaukee Bucks",109,"Phoenix Suns",103,NA,16911,"Playoff",0,2139,0,3,0
"4278",2021-07-14,"9:00p","Phoenix Suns",103,"Milwaukee Bucks",109,NA,16911,"Playoff",1,2139,0.765619340818544,3,0
"4279",2021-07-17,"9:00p","Milwaukee Bucks",123,"Phoenix Suns",119,NA,16562,"Playoff",1,2140,0.799324324324324,3,0
"4280",2021-07-17,"9:00p","Phoenix Suns",119,"Milwaukee Bucks",123,NA,16562,"Playoff",0,2140,0,3,0
"4281",2021-07-20,"9:00p","Milwaukee Bucks",105,"Phoenix Suns",98,NA,17397,"Playoff",0,2141,0,3,0
"4282",2021-07-20,"9:00p","Phoenix Suns",98,"Milwaukee Bucks",105,NA,17397,"Playoff",1,2141,0.787622238319449,3,0
"4283",2021-10-19,"7:30p","Milwaukee Bucks",127,"Brooklyn Nets",104,NA,17341,"Regular",0,2142,0,10,0
"4284",2021-10-19,"7:30p","Brooklyn Nets",104,"Milwaukee Bucks",127,NA,17341,"Regular",1,2142,0.785086925027164,10,0
"4285",2021-10-19,"10:00p","Golden State Warriors",121,"Los Angeles Lakers",114,NA,18997,"Regular",1,2143,0.881122448979592,10,0
"4286",2021-10-19,"10:00p","Los Angeles Lakers",114,"Golden State Warriors",121,NA,18997,"Regular",0,2143,0,10,0
"4287",2021-10-20,"7:00p","Indiana Pacers",122,"Charlotte Hornets",123,NA,15521,"Regular",1,2144,0.721604909572737,10,0
"4288",2021-10-20,"7:00p","Charlotte Hornets",123,"Indiana Pacers",122,NA,15521,"Regular",0,2144,0,10,0
"4289",2021-10-20,"7:00p","Detroit Pistons",88,"Chicago Bulls",94,NA,20088,"Regular",0,2145,0,10,0
"4290",2021-10-20,"7:00p","Chicago Bulls",94,"Detroit Pistons",88,NA,20088,"Regular",1,2145,0.909453096704093,10,0
"4291",2021-10-20,"7:30p","New York Knicks",138,"Boston Celtics",134,"2OT",19812,"Regular",0,2146,0,10,0
"4292",2021-10-20,"7:30p","Boston Celtics",134,"New York Knicks",138,"2OT",19812,"Regular",1,2146,0.908265713106863,10,0
"4293",2021-10-20,"7:30p","Washington Wizards",98,"Toronto Raptors",83,NA,19800,"Regular",1,2147,0.909174396179631,10,0
"4294",2021-10-20,"7:30p","Toronto Raptors",83,"Washington Wizards",98,NA,19800,"Regular",0,2147,0,10,0
"4295",2021-10-20,"8:00p","Memphis Grizzlies",132,"Cleveland Cavaliers",121,NA,15975,"Regular",0,2148,0,10,0
"4296",2021-10-20,"8:00p","Cleveland Cavaliers",121,"Memphis Grizzlies",132,NA,15975,"Regular",1,2148,0.727492144451022,10,0
"4297",2021-10-20,"8:00p","Houston Rockets",106,"Minnesota Timberwolves",124,NA,16079,"Regular",1,2149,0.765265813145495,10,0
"4298",2021-10-20,"8:00p","Minnesota Timberwolves",124,"Houston Rockets",106,NA,16079,"Regular",0,2149,0,10,0
"4299",2021-10-20,"8:00p","Philadelphia 76ers",117,"New Orleans Pelicans",97,NA,12845,"Regular",1,2150,0.611812336270541,10,0
"4300",2021-10-20,"8:00p","New Orleans Pelicans",97,"Philadelphia 76ers",117,NA,12845,"Regular",0,2150,0,10,0
"4301",2021-10-20,"8:30p","San Antonio Spurs",123,"Orlando Magic",97,NA,16697,"Regular",0,2151,0,10,0
"4302",2021-10-20,"8:30p","Orlando Magic",97,"San Antonio Spurs",123,NA,16697,"Regular",1,2151,0.789344301044769,10,0
"4303",2021-10-20,"9:00p","Oklahoma City Thunder",86,"Utah Jazz",107,NA,18306,"Regular",1,2152,0.88571705051287,10,0
"4304",2021-10-20,"9:00p","Utah Jazz",107,"Oklahoma City Thunder",86,NA,18306,"Regular",0,2152,0,10,0
"4305",2021-10-20,"10:00p","Sacramento Kings",124,"Portland Trail Blazers",121,NA,17467,"Regular",1,2153,0.861164522013509,10,0
"4306",2021-10-20,"10:00p","Portland Trail Blazers",121,"Sacramento Kings",124,NA,17467,"Regular",0,2153,0,10,0
"4307",2021-10-20,"10:00p","Denver Nuggets",110,"Phoenix Suns",98,NA,16074,"Regular",1,2154,0.775772200772201,10,0
"4308",2021-10-20,"10:00p","Phoenix Suns",98,"Denver Nuggets",110,NA,16074,"Regular",0,2154,0,10,0
"4309",2021-10-21,"7:30p","Atlanta Hawks",113,"Dallas Mavericks",87,NA,17162,"Regular",0,2155,0,10,0
"4310",2021-10-21,"7:30p","Dallas Mavericks",87,"Atlanta Hawks",113,NA,17162,"Regular",1,2155,0.798381094157052,10,0
"4311",2021-10-21,"8:00p","Milwaukee Bucks",95,"Miami Heat",137,NA,19600,"Regular",1,2156,0.903350693644283,10,8
"4312",2021-10-21,"8:00p","Miami Heat",137,"Milwaukee Bucks",95,NA,19600,"Regular",0,2156,0,2,-8
"4313",2021-10-21,"10:00p","Golden State Warriors",115,"Los Angeles Clippers",113,NA,18064,"Regular",0,2157,0,10,8
"4314",2021-10-21,"10:00p","Los Angeles Clippers",113,"Golden State Warriors",115,NA,18064,"Regular",1,2157,0.729563812600969,2,-8
"4315",2021-10-22,"7:00p","New York Knicks",121,"Orlando Magic",96,NA,18846,"Regular",1,2158,0.919227392449517,2,0
"4316",2021-10-22,"7:00p","Orlando Magic",96,"New York Knicks",121,NA,18846,"Regular",0,2158,0,2,0
"4317",2021-10-22,"7:00p","Washington Wizards",135,"Indiana Pacers",134,"OT",15407,"Regular",0,2159,0,2,0
"4318",2021-10-22,"7:00p","Indiana Pacers",134,"Washington Wizards",135,"OT",15407,"Regular",1,2159,0.622253634894992,2,0
"4319",2021-10-22,"7:00p","Cleveland Cavaliers",112,"Charlotte Hornets",123,NA,17116,"Regular",0,2160,0,2,0
"4320",2021-10-22,"7:00p","Charlotte Hornets",123,"Cleveland Cavaliers",112,NA,17116,"Regular",1,2160,0.787775578772955,2,0
"4321",2021-10-22,"7:30p","Boston Celtics",83,"Toronto Raptors",115,NA,19156,"Regular",0,2161,0,2,0
"4322",2021-10-22,"7:30p","Toronto Raptors",115,"Boston Celtics",83,NA,19156,"Regular",1,2161,0.906578324656886,2,0
"4323",2021-10-22,"7:30p","Philadelphia 76ers",109,"Brooklyn Nets",114,NA,20367,"Regular",0,2162,0,3,1
"4324",2021-10-22,"7:30p","Brooklyn Nets",114,"Philadelphia 76ers",109,NA,20367,"Regular",1,2162,0.94690594634804,2,-1
"4325",2021-10-22,"8:00p","Houston Rockets",124,"Oklahoma City Thunder",91,NA,15674,"Regular",0,2163,0,2,0
"4326",2021-10-22,"8:00p","Oklahoma City Thunder",91,"Houston Rockets",124,NA,15674,"Regular",1,2163,0.741087470449173,2,0
